asin,rating,review_title,review_text,review_date,year,sentiment,product_title,main_category,price
B07FYV3VB3,5.0,Work well,Working perfect,2019-10-15 13:45:26.536000013,2019,Positive,"TRM Compatible Dryer Timer Knob for Hotpoint HTDX100EM8WW, Hotpoint HTDX100ED6WW, Hotpoint HTDX100EM7WW",Tools & Home Improvement,$12.99
B07YF9SGBW,1.0,Day 2: unbelievable grinding sound,"I so wanted to love this product but should have believed the reviews. On day 2 it started to make a terrible grinding sound which rendered it unusable. Amazon's customer rep was amazing, set up a UPS pickup and I returned it for a full refund.",2021-07-10 19:42:26.155999899,2021,Negative,GE Profile Opal | Countertop Nugget Ice Maker with Side Tank | Portable Ice Machine with Bluetooth Connectivity | Smart Home Kitchen Essentials | Stainless Steel Finish | Up to 24 lbs. of Ice Per Day,Appliances,
B07RBSYMM7,5.0,It was a direct replacement,"The old knob broke where the metal shaft is inserted into the plastic part of the knob. I believe the metal reinforcement will allow it to last longer, but since I have 2 it should last longer than the dryer.",2021-08-24 14:41:16.397000074,2021,Positive,AMI PARTS WE1M654 Timer Knob with Metal Ring for General Electric Dryer & Hotpoint Dryers - Replaces AP3995098 WE01M0443 WE1M443(2PC),Tools & Home Improvement,
B01F8J5VKG,4.0,I love not having to use a paper filter all the ...,"I love not having to use a paper filter all the time, but no matter what grind I use it seems to filter rather slowly— even when cleaned with the brush as instructed.",2018-01-12 16:40:42.015000105,2018,Positive,Stainless Steel Pour Over Coffee Cone Dripper with Cup Stand - Paperless and Reusable - Ultra Fine Micro Mesh Filter - BONUS: Coffee Scooping Spoon + Cleaning Brush - [1-4 Cup],Amazon Home,$18.94
B01KJ2FVFW,5.0,way better than buying in a store,much easier and even more cost effective than having to go and buy in store,2020-01-25 23:41:54.677000046,2020,Positive,K&J 12-Pack of Cuisinart Compatible Replacement Charcoal Water Filters for Coffee Makers - Fits all Cuisinart and Braun BrewSense Coffee Makers,Amazon Home,$16.80
B00591DURA,4.0,"GREAT, for the most part","Worked as described and made ice consistently throughout our week-long RV trip. Only problem is that you have to regularly dump the ""hopper,"" or it shuts down until the sensor warms back up. This means that if you go for day-trips, you come back to little ice in machine. Other than this, NO complaints, so far. Large cubes are great for ice chests.",2012-06-09 14:09:23.000000000,2012,Positive,"Haier HPIM26W Portable Countertop Ice Maker, White",Amazon Home,
B00KTBQNTC,1.0,You get what you pay for...,I like some of the other reviewers replaced my thermal cut-off with this one. It worked for a few loads and stopped working. This is a clear case of you get what you pay for. I made sure that my duct work was clear when I installed this so that was not the cause of the premature failure. Be ware.,2016-06-20 13:24:39.000000000,2016,Negative,Supco TH9973 Thermal Limit,Tools & Home Improvement,$11.80
B00YU4SZMW,4.0,Clean air for your humidifier,Fits as expected. It was a little<br />Crunched bc of packaging but one smoothed out works as it should,2023-02-21 21:07:06.385999918,2023,Positive,Upstart Battery 2-Pack Replacement for Holmes HM3607 Humidifier Filter - Compatible with Holmes HWF75 HWF72 Air Filter,Amazon Home,$16.99
B075TBB334,5.0,Nice size,"Unobtrusive, soft colors,",2019-01-18 19:39:28.839999914,2019,Positive,"2"" Double Sided Round Dishwasher Flip CLEAN & DIRTY Premium Dishwasher Magnet. MADE in USA (Aqua & Gray)",Amazon Home,
B000HMBPKA,5.0,Five Stars,fits perfect,2018-07-03 01:05:45.744999886,2018,Positive,Broan LL62F EMW3011863,Appliances,$11.49
B07DXB44HG,2.0,Only last 6 week,That part only last 6 weeks before i had to replace it.,2018-11-26 16:46:31.665999889,2018,Negative,Supplying Demand W10404050 W10238287 Clothes Washer Lid Latch Switch Assembly Replacement,Appliances,
B008DJMZGC,5.0,Five Stars,Perfect fit!,2016-07-07 17:05:54.000000000,2016,Positive,Whirlpool W10882923 Ice Maker Kit,Tools & Home Improvement,
B014LOFZTQ,1.0,Disappointed -I felt I read enough reviews but this does ...,Disappointed -I felt I read enough reviews but this does not work with Keurig 2.0. I got it to work once and then never again. It is well made but just not made for the Keurig.,2018-01-27 19:49:18.561000109,2018,Negative,DI ORO - MaxBrew 24K Gold Reusable K-Carafe Filter for Keurig 2.0 - K-Cup Reusable 4-5 Cup Carafe Filter for Keurig 2.0,Amazon Home,$15.97
B07RK588Q6,5.0,Fits and works well,Fits the model of my GE washer.,2021-12-06 17:02:51.038000107,2021,Positive,Supplying Demand WH13X10053 WH13X22314 Clothes Washer Triple Water Inlet Valve Replacement,Tools & Home Improvement,$29.79
B00DM8JUIU,5.0,got what I expected.,Got item in timely manner. I'm happy.,2015-03-01 01:52:59.000000000,2015,Positive,GE WH01X10310 Genuine OEM Timer Knob (White) for GE Washing Machines,Tools & Home Improvement,$7.99
B07MJK1CM3,1.0,DIDN'T FIT,"After matching numbers, models it STILL DIDN'T FIT my stove. Returned it.",2021-11-23 03:08:55.924000025,2021,Negative,4 (EBZ37189611) Knobs & 1 (EBZ37189609) Super Boil Knobs Burner Range Control Knobs Kit Replacement Part D-Shaped Shaft Stainless Steel Compatible with LG LRG30355ST LRG30357ST LRG30855ST Gas Range,Tools & Home Improvement,
B004H3XPQW,5.0,And a great seller A+++++,Awsome item. And a great seller A+++++,2015-11-16 08:54:39.000000000,2015,Positive,GE WB13K21 Igniter for Oven,Appliances,$27.13
B07G9SH76W,5.0,Worked perfectly!  Fast Delivery.,Great replacement sensor.  Worked perfectly.  Fast shipping!,2019-02-14 18:57:04.578000069,2019,Positive,Wholesale Sensors Replacement for GE WB23X5340 Oven Temperature Sensor 12 Month Warranty,Appliances,$31.94
B084ZG1C16,5.0,Perfect Fit.,The replacement part fit was perfect. Delivery time frame was sports on. Very pleased with the result. Would highly recommend this supplier.,2023-03-15 23:23:48.312000036,2023,Positive,"OEM Samsung Refrigerator Upper Door Handle Mounting Stud for The Right or Left Door Originally for Samsung RF221NCTAWW, RF221NCTAWW/AA, RF28HDEDBSR, RF28HDEDBSR/AA, RF265BEAESG, RF265BEAESG/AA",Appliances,$31.99
B07C6TFV5N,5.0,Five Stars,Worked perfectly!!,2018-07-30 22:43:51.046999931,2018,Positive,Ximoon WR60X10074 Evaporator Fan Motor Replacement for GE Hotpoint Refrigerators Fit 914169 AH304658 EA304658 PS2364950 1550741 AP4438809,Appliances,$22.99
B001DPWDW4,5.0,Five Stars,Perfect match for OEM,2016-09-23 13:12:20.000000000,2016,Positive,SAMSUNG DC66-00326A LEVER-DOOR TS85-PJT OEM Original Part,Tools & Home Improvement,$7.85
B00LQDJ4NY,5.0,Exactly what I rodered,There is not much to say. Its an oven rack that fits my oven. Perfect!,2023-04-19 11:41:52.956000090,2023,Positive,GE WB48T10011 Genuine OEM Rack for GE Ovens,Tools & Home Improvement,$43.84
B08T9CRXVX,3.0,Product fail apart,Product has screws holding it together and screws came out. Would not purchase again.,2021-08-17 09:27:48.503000020,2021,Neutral,"4 Packs W10195416V W10195416 Dishwasher Wheels Lower Dish Rack, Upgrade Heavy Duty Dishwasher Rack Roller for kitchenaid, Whirlpool, Kenmore, Maytag, Dish Rack Replacement Parts AP5983730 ZSOUUI",Tools & Home Improvement,
B00BGY4A6Y,5.0,Exact fit. Works well.,"Easy DIY fridge defrost problem fix. Diagnose the problem, order the correct fitting parts and an easy plug and play job. Takes less than a hour. The glass bulb enclosed heater element is well protected by its hood to prevent water dripping on it but allowing heat to do its job thawing frozen evaporator coils",2022-09-14 15:45:20.561000109,2022,Positive,Supco SH310 Radiant Defrost Heater,Tools & Home Improvement,$25.50
B00FI4DBTU,4.0,Very convient,Ice maker works great - only problem - the power light stopped working within a week - other then that all seems well even tho it's not made in the us,2014-07-22 10:20:06.000000000,2014,Positive,Igloo Portable Countertop Ice Maker,Amazon Home,
B074R7GK8V,5.0,"Good washer, light and portable, spin not so much","Good, basic washer! Also ordered Kuppet spinner/drier as a separate unit. They complement each other.",2020-11-18 18:27:16.838999987,2020,Positive,"COSTWAY Portable Mini Washing Machine with Spin Dryer, Washing Capacity 5.5lbs, Electric Compact Machines Durable Design Energy Saving, Rotary Controller, Laundry Washer for Home Apartment RV, Blue",Appliances,$99.99
B07WTBVLW1,5.0,Great value,Great value,2022-03-10 05:03:31.604000092,2022,Positive,prime&swift 2Pack DC47-00019A Electric Dryer Heating Element Replacement fit for Samsung Dryer Dv42H5000Ew Dv40J3000Ew Dve50M7450W Dv48H7400Ew With Heavy Duty Coil Replace 2068550 Ps4205218,Tools & Home Improvement,$29.99
B08NTC38ML,5.0,They sent me a new one a few month ago,Flashing E4 and even after dumping that water it's broken....sooo...<br /><br />*Update 4/22/2022: I got sent a new one and it works fantastic! Life changing! I LOVE it. Gets dishes very clean.,2021-07-19 04:29:37.184999943,2021,Positive,"Countertop Dishwasher, Aikoper Portable Compact Dishwasher with 6L Built-in Water Tank & Water Hose Inlet, Mini Dish washer with 5 Programs, Quick, for Small Apartment, Dorms, RVs - Black/White",Appliances,
B003BIGD1S,5.0,fit great,"Make sure you have the right part number for your machine and watch a few videos on how to change it.  Changing ours definitely wasn't easy, especially since it was one of our very first DIY projects, but it was a good one to start with since it took some effort but came out well.",2014-04-21 20:10:52.000000000,2014,Positive,GE WE12M29 Dryer Drum Drive Belt,Appliances,$28.99
B005B9CI3C,2.0,Two Stars,Dented when it arrived,2014-07-10 16:38:27.000000000,2014,Negative,Frigidaire 316048413 Chrome Drip Pan,Appliances,$9.76
B006E7X19A,4.0,good for value of money,"Easy to install there is no screw or anything needed, except I felt like this is may be a few mm small as I have to switch around this with others in to make it working well.",2019-08-10 12:46:52.269999981,2019,Positive,SAMSUNG Assembly GUARD REF-R; AW2 - Part Number: DA97-06419C,Appliances,$48.50
B07V379H94,1.0,Received Damaged!,Product damaged in the box.,2021-08-20 22:02:35.483999968,2021,Negative,DC97-14486A Heating Element Assembly Dryer Replacement Part for Samsung & Kenmore Replaces DC97-14486D DC9714486A AP4342351 DC97-08891A 1795935 EAP2432265 PS2432265 (with DC96-00887A & DC47-00018A),Tools & Home Improvement,$57.99
B00DQFL7AI,4.0,Four Stars,Super cute and fun!,2015-01-08 16:54:22.000000000,2015,Positive,ICEDADDY Sub-Zero 4204490 Premium Refrigerator Water Filter Compatible with F-1000 Insinkerator F-1000 (2 pack),Amazon Home,
B00SVGP1XG,5.0,Five Stars,Perfect fit for the 1 liter/ 4 cup Bodum carafe.,2016-01-19 19:58:36.000000000,2016,Positive,French Press Replacement Filter (2-pack) - Includes Metal Center Ring - Universal 8-Cup Stainless Steel Reusable Filter | French Press Filter Screen,Amazon Home,$8.49
B09LBZSGSC,5.0,Beats bullet ice machines easily,"Many fewer moving parts. Fewer sensors to malfunction as well.<br />Only a weeks use, so not a definite recommendation.",2023-01-23 19:41:33.698999882,2023,Positive,"Ice Maker Machine Countertop, 40Lbs/24H Auto Self-Cleaning, 24 pcs Ice Cube in 13 Mins,FREE VILLAGE Portable Compact Ice Cube Maker, with Ice Scoop & Basket, Ideal for Home/Kitchen/Office/Bar, Red",None,
B01723LFDI,1.0,Inferior product,I installed this filter 1 week ago and it has totally collapsed.  Now the air that the fan draws through the wick bypasses the filter and does not humidify the air  A total waste of money and I purchased a three pack,2019-01-13 02:19:32.007999897,2019,Negative,Humidifier Filter for Holmes HWF75PDQ-U HWF75 (3-Pack),Amazon Home,$28.99
B008YDSH6E,5.0,Great part,It worked like a charm. It beats buying a new fridge.,2021-02-18 02:51:29.421000004,2021,Positive,"Supco RCO410 Start Kit , BLACK",Tools & Home Improvement,$13.95
B00DM8KZBQ,5.0,Fixes the problem,Replaced the broken pump on our washer and seems to work well. So far it has been on a few months and works like it should.,2018-11-01 12:32:17.303999901,2018,Positive,Whirlpool W10536347 Drain Pump,Tools & Home Improvement,$74.67
B00439HLQU,5.0,It feels like a good quality piece and the added adapters are ...,"This is the kind of product that either works, or it doesn't. Well, it worked for me. It feels like a good quality piece and the added adapters are a nice touch (I didn't need them).",2015-09-16 01:25:24.000000000,2015,Positive,"Watts D48 Dishwasher Kit with 3/4-Inch FGH EL, Stainless Steel, 48-Inch",Tools & Home Improvement,
B00JCY5KC8,5.0,As Advertised. Great Quality and Price. Highly Recommended.,Exactly what I needed. Easy to replace. Better than having to replace the washer. This package contained many more than was needed but better too many than not enough. Completely satisfied. Highly recommended.,2018-02-06 11:00:54.456000090,2018,Positive,80040 -10 pack WASHER AGITATOR DOGS 10 pack SETS OF 4 KENMORE MAYTAG NEW,Appliances,
B07JQGBT5C,5.0,Great!,Absolutely love this! Best deal on Amazon and super cute! It works so well.,2020-03-13 15:28:42.009999990,2020,Positive,Single-door Fridge Dust Cover Multi-purpose Washing Machine Top Cover Single door Refrigerator Dust Proof Covers with Storage Pockets 21.65 X 51.18 inch (2Pcs Gray),Amazon Home,
B08267ZXTH,5.0,👍Works perfect,Worked perfectly as expected from an OE part.,2020-09-02 21:44:59.394000053,2020,Positive,ForeverPRO W10244639 Switch Inf for Whirlpool Appliance PS11750949 W10244639,Tools & Home Improvement,$74.94
B07WVT22CZ,5.0,As stated & installed but filter light still on,Hard to turn to install (Samsung issue),2022-11-24 13:27:03.960999966,2022,Positive,"PUREPLUS DA97-17376B Water Filter Replacement for Samsung HAF-QIN, HAF-QIN/EXP, DA97-08006C, RF23M8070SG, RF23M8070SR, RF23M8090SG, RF23M8090SR, RF23M8570SR, RF23M8590SG Refrigerator, 3Pack",Amazon Home,$31.99
